,contract_id,year,firm,bid,winning_bid,inflation_adjusted_bid,inflation_raw_milk_price_adjusted_bid,is_cartel_firm,only_cartels_bidding_on_contract,number_of_bidders_on_contract
283,86_043828,1986,GOSHEN,0.1222,1,0.0902704584625991,0.02027045846259909,0,0,1
284,87_043828,1987,GOSHEN,0.1238,1,0.08929767754964657,0.01919767754964657,0,0,1
285,88_043828,1988,GOSHEN,0.1238,1,0.08692771952817824,0.02032771952817823,0,0,2
286,88_043828,1988,SMITH,0.1345,0,0.09444085845347314,0.02784085845347313,0,0,2
287,89_043828,1989,GOSHEN,0.1328,1,0.08956424862313139,0.01876424862313139,0,0,1
288,90_043828,1990,GOSHEN,0.1487,1,0.09679954434993923,0.017099544349939242,0,0,3
289,90_043828,1990,BORDEN,0.1596,0,0.10389513973268527,0.02419513973268529,0,0,3
290,90_043828,1990,SMITH,0.1535,0,0.09992421020656136,0.020224210206561358,0,0,3
291,80_044271,1980,H.MEYER,0.11699999999999999,1,0.11699999999999999,0.0452,1,0,2
292,80_044271,1980,WILSON,0.11900000000000001,0,0.11900000000000001,0.047199999999999985,0,0,2
293,81_044271,1981,COORSBROTHERS,0.12300000000000001,0,0.11169025423728812,0.034790254237288126,1,1,3
294,81_044271,1981,H.MEYER,0.10300000000000001,1,0.09352923728813556,0.016629237288135576,1,1,3
295,81_044271,1981,LOUISTRAUTH,0.1089,0,0.09888673728813556,0.021986737288135574,1,1,3
296,82_044271,1982,H.MEYER,0.1458,1,0.1235954905063291,0.047595490506329115,1,1,3
297,82_044271,1982,COORSBROTHERS,0.153,0,0.12969897151898732,0.053698971518987317,1,1,3
298,82_044271,1982,LOUISTRAUTH,0.153,0,0.12969897151898732,0.053698971518987317,1,1,3
299,83_044271,1983,H.MEYER,0.1011,1,0.0818965412965413,0.005496541296541299,1,1,3
300,83_044271,1983,COORSBROTHERS,0.1065,0,0.08627083727083727,0.009870837270837277,1,1,3
301,83_044271,1983,LOUISTRAUTH,0.1037,0,0.08400268380268383,0.00760268380268382,1,1,3
302,84_044271,1984,H.MEYER,0.1175,1,0.09189872262773724,0.017798722627737226,1,0,4
303,84_044271,1984,BEATRICE,0.125,0,0.097764598540146,0.02366459854014599,0,0,4
304,84_044271,1984,COORSBROTHERS,0.145,0,0.11340693430656935,0.039306934306569334,1,0,4
305,84_044271,1984,LOUISTRAUTH,0.1275,0,0.09971989051094893,0.025619890510948914,1,0,4
306,85_044271,1985,H.MEYER,0.1295,1,0.09785560648801128,0.02705560648801128,1,1,3
307,85_044271,1985,COORSBROTHERS,0.1325,0,0.1001225317348378,0.0293225317348378,1,1,3
308,85_044271,1985,LOUISTRAUTH,0.14,0,0.1057898448519041,0.034989844851904095,1,1,3
309,86_044271,1986,H.MEYER,0.132,1,0.09750982419855224,0.02750982419855222,1,1,3
310,86_044271,1986,COORSBROTHERS,0.1525,0,0.11265339538090313,0.042653395380903125,1,1,3
311,86_044271,1986,LOUISTRAUTH,0.14,0,0.103419510513616,0.033419510513616,1,1,3
312,87_044271,1987,H.MEYER,0.1475,1,0.10639262874453044,0.036292628744530465,1,1,3
313,87_044271,1987,COORSBROTHERS,0.1575,0,0.11360568832043084,0.043505688320430835,1,1,3
314,87_044271,1987,LOUISTRAUTH,0.1569,0,0.1131729047458768,0.04307290474587682,1,1,3
315,88_044271,1988,H.MEYER,0.15,1,0.10532437745740496,0.038724377457404965,1,1,3
316,88_044271,1988,COORSBROTHERS,0.17,0,0.11936762778505898,0.052767627785058974,1,1,3
317,88_044271,1988,LOUISTRAUTH,0.1578,0,0.11080124508519004,0.04420124508519002,1,1,3
318,89_044271,1989,H.MEYER,0.1275,1,0.08598977183320221,0.015189771833202206,1,1,2
319,89_044271,1989,LOUISTRAUTH,0.131,0,0.08835027537372148,0.017550275373721475,1,1,2
320,90_044271,1990,H.MEYER,0.163,1,0.10610844471445928,0.026408444714459287,1,1,2
321,90_044271,1990,LOUISTRAUTH,0.179,0,0.11652399756986632,0.03682399756986633,1,1,2
322,80_062042,1980,SMITH,0.1218,1,0.1218,0.05,0,0,1
323,81_062042,1981,SMITH,0.1253,1,0.11377877118644066,0.03687877118644066,0,0,1
324,82_062042,1982,SMITH,0.1248,1,0.10579367088607593,0.029793670886075933,0,0,1
325,83_062042,1983,SMITH,0.1295,1,0.10490209790209792,0.028502097902097918,0,0,1
326,84_062042,1984,SMITH,0.131,1,0.102457299270073,0.028357299270073005,0,0,1
327,85_062042,1985,SMITH,0.13,1,0.09823342736248236,0.02743342736248236,0,0,1
328,86_062042,1986,SMITH,0.129,1,0.0952936918304033,0.02529369183040329,0,0,2
329,86_062042,1986,REITER,0.145,0,0.10711306446053084,0.03711306446053084,0,0,2
330,87_062042,1987,SMITH,0.1343,1,0.09687139010434197,0.026771390104341968,0,0,1
331,88_062042,1988,SMITH,0.1354,0,0.09507280471821757,0.028472804718217545,0,0,2
332,88_062042,1988,BORDEN,0.129,1,0.09057896461336827,0.02397896461336828,0,0,2
333,89_062042,1989,SMITH,0.1414,1,0.09536434303697876,0.02456434303697876,0,0,2
334,89_062042,1989,REITER,0.1574,0,0.10615521636506688,0.03535521636506689,0,0,2
335,90_062042,1990,SMITH,0.1535,1,0.09992421020656136,0.020224210206561358,0,0,1
336,86_061903,1986,MEADOWGOLD,0.1215,1,0.08975336091003101,0.01975336091003101,0,0,2
337,86_061903,1986,LOUISTRAUTH,0.1245,0,0.09196949327817994,0.02196949327817993,1,0,2
338,87_061903,1987,LOUISTRAUTH,0.121,1,0.08727802086839448,0.017178020868394484,1,0,3
339,87_061903,1987,BORDEN,0.1345,0,0.09701565129585997,0.026915651295859988,0,0,3
340,87_061903,1987,SMITH,0.1383,0,0.09975661393470213,0.02965661393470212,0,0,3
341,88_061903,1988,LOUISTRAUTH,0.1321,1,0.09275566841415464,0.026155668414154638,1,0,2
342,88_061903,1988,SMITH,0.1384,0,0.09717929226736566,0.03057929226736565,0,0,2
343,89_061903,1989,LOUISTRAUTH,0.139,1,0.09374571203776556,0.022945712037765548,1,1,1
344,90_061903,1990,LOUISTRAUTH,0.16899999999999998,1,0.11001427703523692,0.03031427703523694,1,1,1
345,87_044115,1987,MAPLEGROVE,0.122,1,0.0879993268259845,0.01789932682598451,0,0,1
346,88_044115,1988,MAPLEGROVE,0.153,1,0.10743086500655308,0.04083086500655307,0,0,1
347,89_044115,1989,MAPLEGROVE,0.1509,1,0.10177142407553108,0.030971424075531082,0,0,1
348,90_044115,1990,TAMARACK,0.135,1,0.08788122721749696,0.008181227217496964,0,0,2
349,90_044115,1990,MAPLEGROVE,0.1535,0,0.09992421020656136,0.020224210206561358,0,0,2
350,80_051169,1980,LOCKIE-LEE,0.129,1,0.129,0.0572,0,0,1
351,81_051169,1981,OBERLINFARMS,0.127,1,0.11532245762711862,0.03842245762711863,0,0,1
352,82_051169,1982,OBERLINFARMS,0.127,0,0.1076586234177215,0.031658623417721514,0,0,2
353,82_051169,1982,HILLSIDE,0.125,1,0.10596321202531643,0.02996321202531645,0,0,2
354,83_051169,1983,OBERLINFARMS,0.129,1,0.10449707049707052,0.028097070497070508,0,0,1
355,84_051169,1984,OBERLINFARMS,0.129,1,0.10089306569343066,0.02679306569343066,0,0,2
356,84_051169,1984,HILLSIDE,0.135,0,0.10558576642335768,0.03148576642335768,0,0,2
357,85_051169,1985,OBERLINFARMS,0.129,1,0.0974777856135402,0.026677785613540183,0,0,1
358,86_051169,1986,OBERLINFARMS,0.129,1,0.0952936918304033,0.02529369183040329,0,0,1
359,87_051169,1987,OBERLINFARMS,0.129,1,0.09304846852911478,0.022948468529114783,0,0,1
360,88_051169,1988,OBERLINFARMS,0.131,1,0.09198328964613367,0.02538328964613368,0,0,1
361,89_051169,1989,OBERLINFARMS,0.142,1,0.09576900078678204,0.024969000786782047,0,0,1
362,90_051169,1990,OBERLINFARMS,0.159,1,0.10350455650060753,0.02380455650060753,0,0,1
363,84_050815,1984,DAIRYMENS,0.129,1,0.10089306569343066,0.02679306569343066,0,0,1
364,87_050815,1987,DAIRYMENS,0.138,1,0.09954022214742513,0.02944022214742512,0,0,1
365,88_050815,1988,DAIRYMENS,0.138,1,0.0968984272608126,0.030298427260812583,0,0,2
366,88_050815,1988,MEADOWBROOK,0.18,0,0.12638925294888598,0.05978925294888598,0,0,2
367,89_050815,1989,DAIRYMENS,0.133,1,0.0896991345397325,0.01889913453973249,0,0,1
368,90_050815,1990,DAIRYMENS,0.159,1,0.10350455650060753,0.02380455650060753,0,0,1
369,83_049783,1983,SIDNEYDAIRY,0.1356,1,0.10984343224343224,0.033443432243432256,0,0,1
370,84_049783,1984,SIDNEYDAIRY,0.1495,1,0.1169264598540146,0.042826459854014606,0,0,1
371,85_049783,1985,SIDNEYDAIRY,0.1537,1,0.11614213681241185,0.04534213681241184,0,0,1
372,86_049783,1986,MEADOWGOLD,0.14800000000000002,1,0.10932919682867977,0.03932919682867975,0,0,1
373,88_049783,1988,MEADOWGOLD,0.145,1,0.10181356487549148,0.03521356487549146,0,0,1
374,89_049783,1989,MEADOWGOLD,0.1506,1,0.10156909520062944,0.030769095200629426,0,0,1
375,90_049783,1990,REINHARDDAIRY,0.1607,1,0.10461120899149452,0.024911208991494533,0,0,1
376,80_049130,1980,SCHMITTDAIRY,0.1375,1,0.1375,0.06570000000000001,0,0,1
377,82_049130,1982,SCHMITTDAIRY,0.1425,1,0.12079806170886072,0.044798061708860734,0,0,1
378,83_049130,1983,SCHMITTDAIRY,0.1425,1,0.11543281043281045,0.039032810432810434,0,0,1
379,84_049130,1984,SCHMITTDAIRY,0.1425,1,0.11145164233576642,0.03735164233576642,0,0,1
380,85_049130,1985,SCHMITTDAIRY,0.14,1,0.1057898448519041,0.034989844851904095,0,0,1
381,87_049130,1987,SCHMITTDAIRY,0.14,1,0.1009828340626052,0.0308828340626052,0,0,1
382,88_049130,1988,LOUISTRAUTH,0.129,1,0.09057896461336827,0.02397896461336828,1,0,3
383,88_049130,1988,BORDEN,0.14,0,0.098302752293578,0.03170275229357798,0,0,3
384,88_049130,1988,R&JDAIRY,0.145,0,0.10181356487549148,0.03521356487549146,0,0,3
385,89_049130,1989,LOUISTRAUTH,0.139,0,0.09374571203776556,0.022945712037765548,1,0,2
386,89_049130,1989,R&JDAIRY,0.13699999999999998,1,0.09239685287175453,0.021596852871754533,0,0,2
387,82_049775,1982,SIDNEYDAIRY,0.1221,1,0.1035048655063291,0.02750486550632911,0,0,1
388,83_049775,1983,SIDNEYDAIRY,0.1356,1,0.10984343224343224,0.033443432243432256,0,0,1
389,84_049775,1984,SIDNEYDAIRY,0.1495,1,0.1169264598540146,0.042826459854014606,0,0,1
390,85_049775,1985,SIDNEYDAIRY,0.1537,1,0.11614213681241185,0.04534213681241184,0,0,1
391,86_049775,1986,SIDNEYDAIRY,0.14800000000000002,1,0.10932919682867977,0.03932919682867975,0,0,1
392,87_049775,1987,SIDNEYDAIRY,0.145,1,0.10458936385055537,0.034489363850555364,0,0,1
393,88_049775,1988,SIDNEYDAIRY,0.145,1,0.10181356487549148,0.03521356487549146,0,0,1
394,89_049775,1989,SIDNEYDAIRY,0.1506,1,0.10156909520062944,0.030769095200629426,0,0,1
395,90_049775,1990,REITER,0.1686,1,0.10975388821385176,0.030053888213851764,0,0,2
396,90_049775,1990,LOUISTRAUTH,0.1773,0,0.11541734507897936,0.03571734507897935,1,0,2
397,85_051334,1985,SIDNEYDAIRY,0.14800000000000002,1,0.11183497884344146,0.041034978843441455,0,0,1
398,86_051334,1986,MEADOWGOLD,0.14800000000000002,1,0.10932919682867977,0.03932919682867975,0,0,1
399,87_051334,1987,MEADOWGOLD,0.145,1,0.10458936385055537,0.034489363850555364,0,0,1
400,88_051334,1988,MEADOWGOLD,0.145,1,0.10181356487549148,0.03521356487549146,0,0,1
401,89_051334,1989,MEADOWGOLD,0.15,1,0.10116443745082612,0.030364437450826117,0,0,2
402,89_051334,1989,HEFNERDAIRY,0.159,0,0.10723430369787568,0.03643430369787569,0,0,2
403,90_051334,1990,HEFNERDAIRY,0.17800000000000002,0,0.11587302551640337,0.03617302551640339,0,0,2
404,90_051334,1990,SIDNEYDAIRY,0.1745,1,0.11359462332928308,0.0338946233292831,0,0,2
405,84_049056,1984,MEADOWGOLD,0.1245,1,0.0973735401459854,0.023273540145985414,0,0,2
406,84_049056,1984,UNITEDDAIRY,0.1285,0,0.10050200729927007,0.026402007299270086,0,0,2
407,85_049056,1985,BEATRICE,0.13,1,0.09823342736248236,0.02743342736248236,0,0,2
408,85_049056,1985,UNITEDDAIRY,0.1325,0,0.1001225317348378,0.0293225317348378,0,0,2
409,86_049056,1986,BEATRICE,0.1035,1,0.07645656670113753,0.00645656670113752,0,0,2
410,86_049056,1986,UNITEDDAIRY,0.1089,0,0.08044560496380558,0.010445604963805574,0,0,2
411,87_049056,1987,UNITEDDAIRY,0.1275,1,0.09196650959272973,0.02186650959272972,0,0,1
412,88_049056,1988,UNITEDDAIRY,0.13,1,0.09128112712975098,0.024681127129750968,0,0,1
413,89_049056,1989,UNITEDDAIRY,0.142,1,0.09576900078678204,0.024969000786782047,0,0,2
414,89_049056,1989,REITER,0.1468,0,0.09900626278520852,0.028206262785208505,0,0,2
415,90_049056,1990,UNITEDDAIRY,0.157,1,0.10220261239368164,0.022502612393681648,0,0,3
416,90_049056,1990,MAPLEGROVE,0.1596,0,0.10389513973268527,0.02419513973268529,0,0,3
417,90_049056,1990,REITER,0.1625,0,0.10578295868772783,0.026082958687727826,0,0,3
418,80_048900,1980,MEADOWGOLD,0.133,1,0.133,0.0612,0,0,1
419,81_048900,1981,MEADOWGOLD,0.1475,1,0.13393749999999996,0.05703749999999996,0,0,1
420,82_048900,1982,MEADOWGOLD,0.145,1,0.12291732594936708,0.04691732594936707,0,0,1
421,83_048900,1983,MEADOWGOLD,0.1285,1,0.1040920430920431,0.02769204309204311,0,0,2
422,83_048900,1983,LAKELAND,0.1344,0,0.10887136647136647,0.032471366471366475,0,0,2
423,84_048900,1984,MEADOWGOLD,0.124,1,0.09698248175182482,0.022882481751824817,0,0,2
424,84_048900,1984,LAKELAND,0.1289,0,0.10081485401459854,0.02671485401459854,0,0,2
425,85_048900,1985,MEADOWGOLD,0.13,1,0.09823342736248236,0.02743342736248236,0,0,1
426,86_048900,1986,MEADOWGOLD,0.1215,1,0.08975336091003101,0.01975336091003101,0,0,1
427,87_048900,1987,BORDEN,0.122,1,0.0879993268259845,0.01789932682598451,0,0,1
428,88_048900,1988,BORDEN,0.1398,1,0.09816231979030143,0.03156231979030144,0,0,1
429,89_048900,1989,BORDEN,0.1495,1,0.10082722265932337,0.03002722265932337,0,0,1
430,90_048900,1990,BORDEN,0.1451,1,0.09445604495747266,0.014756044957472668,0,0,1
431,81_051300,1981,MEADOWGOLD,0.1475,0,0.13393749999999996,0.05703749999999996,0,0,2
432,81_051300,1981,BROUGHTON,0.1375,1,0.12485699152542372,0.047956991525423716,0,0,2
433,82_051300,1982,SUPERIOR,0.139,1,0.1178310917721519,0.0418310917721519,0,0,2
434,84_051300,1984,MEADOWGOLD,0.1405,1,0.1098874087591241,0.035787408759124104,0,0,2
435,86_051300,1986,MEADOWGOLD,0.126,1,0.0930775594622544,0.023077559462254385,0,0,4
436,86_051300,1986,SUPERIOR,0.1317,0,0.09728821096173734,0.027288210961737336,0,0,4
437,86_051300,1986,BROUGHTON,0.135,0,0.09972595656670112,0.029725956566701132,0,0,4
438,86_051300,1986,LAKELAND,0.14400000000000002,0,0.10637435367114786,0.036374353671147865,0,0,4
439,87_051300,1987,REITER,0.1282,1,0.09247142376304276,0.022371423763042755,0,0,6
440,87_051300,1987,MEADOWGOLD,0.133,0,0.09593369235947492,0.025833692359474927,0,0,6
441,87_051300,1987,SUPERIOR,0.1407,0,0.1014877482329182,0.031387748232918206,0,0,6
442,87_051300,1987,UNITEDDAIRY,0.13,0,0.09376977448670483,0.02366977448670482,0,0,6
443,87_051300,1987,BROUGHTON,0.1425,0,0.10278609895658028,0.03268609895658027,0,0,6
444,87_051300,1987,LAKELAND,0.16,0,0.11540895321440592,0.045308953214405916,0,0,6
445,88_051300,1988,BORDEN,0.1352,0,0.094932372214941,0.028332372214941007,0,0,3
446,88_051300,1988,BROUGHTON,0.134,1,0.0940897771952818,0.027489777195281784,0,0,3
447,88_051300,1988,REITER,0.1377,0,0.09668777850589776,0.03008777850589775,0,0,3
448,89_051300,1989,BORDEN,0.14300000000000002,0,0.09644343036978756,0.02564343036978756,0,0,3
449,89_051300,1989,BROUGHTON,0.1365,1,0.09205963808025178,0.02125963808025177,0,0,3
450,89_051300,1989,REITER,0.14300000000000002,0,0.09644343036978756,0.02564343036978756,0,0,3
451,90_051300,1990,BORDEN,0.146,1,0.09504191980558928,0.0153419198055893,0,0,3
452,90_051300,1990,BROUGHTON,0.1589,0,0.10343945929526124,0.02373945929526124,0,0,3
453,90_051300,1990,REITER,0.1657,0,0.1078660692588092,0.028166069258809205,0,0,3
454,81_044792,1981,HILLSIDE,0.128,1,0.11623050847457625,0.03933050847457625,0,0,2
455,81_044792,1981,EUCLID-RACE,0.134,0,0.12167881355932203,0.04477881355932202,0,0,2
456,83_044792,1983,DAIRYMENS,0.128,1,0.1036870156870157,0.027287015687015703,0,0,2
457,83_044792,1983,HILLSIDE,0.1299,0,0.10522611982611982,0.028826119826119826,0,0,2
458,84_044792,1984,DAIRYMENS,0.125,1,0.097764598540146,0.02366459854014599,0,0,2
459,84_044792,1984,HILLSIDE,0.1305,0,0.10206624087591244,0.027966240875912433,0,0,2
460,85_044792,1985,DAIRYMENS,0.125,1,0.09445521861777152,0.023655218617771503,0,0,2
461,85_044792,1985,HILLSIDE,0.1305,0,0.09861124823695347,0.027811248236953454,0,0,2
462,86_044792,1986,DAIRYMENS,0.125,1,0.0923388486728714,0.02233884867287141,0,0,2
463,86_044792,1986,HILLSIDE,0.1305,0,0.09640175801447776,0.026401758014477764,0,0,2
464,87_044792,1987,HILLSIDE,0.1265,1,0.09124520363513967,0.02114520363513969,0,0,2
465,87_044792,1987,DAIRYMENS,0.128,0,0.09232716257152472,0.02222716257152474,0,0,2
466,88_044792,1988,DAIRYMENS,0.1275,1,0.08952572083879423,0.022925720838794225,0,0,2
467,88_044792,1988,HILLSIDE,0.1305,0,0.09163220838794234,0.02503220838794233,0,0,2
468,88_049791,1988,MEADOWGOLD,0.134,1,0.0940897771952818,0.027489777195281784,0,0,1
469,89_049791,1989,MEADOWGOLD,0.142,1,0.09576900078678204,0.024969000786782047,0,0,1
470,80_050021,1980,REITER,0.11599999999999999,1,0.11599999999999999,0.0442,0,0,3
471,81_050021,1981,REITER,0.11599999999999999,1,0.10533389830508473,0.02843389830508473,0,0,2
472,81_050021,1981,HILLSIDE,0.124,0,0.11259830508474575,0.03569830508474575,0,0,2
473,82_050021,1982,REITER,0.12,1,0.10172468354430378,0.02572468354430378,0,0,2
474,82_050021,1982,HILLSIDE,0.124,0,0.10511550632911393,0.02911550632911392,0,0,2
475,83_050021,1983,REITER,0.1265,1,0.10247193347193348,0.026071933471933484,0,0,3
476,84_050021,1984,REITER,0.1265,1,0.09893777372262774,0.024837773722627743,0,0,3
477,84_050021,1984,HILLSIDE,0.128,0,0.1001109489051095,0.02601094890510951,0,0,3
478,84_050021,1984,SUPERIOR,0.1332,0,0.10417795620437957,0.030077956204379582,0,0,3
479,85_050021,1985,REITER,0.1325,0,0.1001225317348378,0.0293225317348378,0,0,3
480,85_050021,1985,HILLSIDE,0.13,1,0.09823342736248236,0.02743342736248236,0,0,3
481,85_050021,1985,SUPERIOR,0.1317,0,0.09951801833568406,0.028718018335684062,0,0,3
482,86_050021,1986,REITER,0.11900000000000001,1,0.08790658393657359,0.017906583936573586,0,0,2
483,86_050021,1986,SUPERIOR,0.1317,0,0.09728821096173734,0.027288210961737336,0,0,2
484,87_050021,1987,REITER,0.11699999999999999,1,0.08439279703803433,0.014292797038034337,0,0,2
485,87_050021,1987,SUPERIOR,0.13699999999999998,0,0.09881891618983507,0.028718916189835075,0,0,2
486,88_050021,1988,REITER,0.1371,1,0.09626648099606816,0.029666480996068136,0,0,1
487,80_050211,1980,BROOKFIELDDAIRY,0.11900000000000001,1,0.11900000000000001,0.047199999999999985,0,0,1
488,81_050211,1981,BROOKFIELDDAIRY,0.129,1,0.11713855932203387,0.040238559322033886,0,0,1
489,87_050211,1987,DEAN,0.1255,1,0.09052389767754963,0.02042389767754965,0,0,1
490,88_050211,1988,DEAN,0.1336,1,0.0938089121887287,0.027208912188728687,0,0,2
491,88_050211,1988,BORDEN,0.13699999999999998,0,0.09619626474442987,0.029596264744429883,0,0,2
492,89_050211,1989,BORDEN,0.1416,1,0.09549922895357986,0.024699228953579858,0,0,2
493,82_046383,1982,H.MEYER,0.1294,1,0.10969311708860756,0.033693117088607574,1,0,3
494,82_046383,1982,LOUISTRAUTH,0.142,0,0.12037420886075947,0.04437420886075948,1,0,3
495,82_046383,1982,ROYALCREST,0.1297,0,0.10994742879746837,0.033947428797468364,0,0,3
496,83_046383,1983,LOUISTRAUTH,0.11699999999999999,1,0.0947764127764128,0.01837641277641279,1,0,3
497,83_046383,1983,H.MEYER,0.12300000000000001,0,0.09963674163674163,0.02323674163674165,1,0,3
498,83_046383,1983,ROYALCREST,0.127,0,0.10287696087696087,0.026476960876960887,0,0,3
499,85_046383,1985,LOUISTRAUTH,0.1159,1,0.08757887870239774,0.016778878702397734,1,0,3
500,85_046383,1985,H.MEYER,0.1295,0,0.09785560648801128,0.02705560648801128,1,0,3
501,85_046383,1985,MEADOWGOLD,0.1166,0,0.08810782792665725,0.01730782792665725,0,0,3
502,86_046383,1986,LOUISTRAUTH,0.1159,0,0.08561658048948638,0.015616580489486371,1,0,3
503,86_046383,1986,H.MEYER,0.1355,0,0.10009531196139262,0.030095311961392618,1,0,3
504,86_046383,1986,MEADOWGOLD,0.1125,1,0.08310496380558427,0.013104963805584277,0,0,3
505,87_046383,1987,MEADOWGOLD,0.1199,1,0.08648458431504544,0.016384584315045442,0,0,3
506,87_046383,1987,H.MEYER,0.14,0,0.1009828340626052,0.0308828340626052,1,0,3
507,87_046383,1987,LOUISTRAUTH,0.125,0,0.09016324469875464,0.02006324469875463,1,0,3
508,89_046383,1989,LOUISTRAUTH,0.125,1,0.08430369787568844,0.013503697875688432,1,1,2
509,89_046383,1989,H.MEYER,0.15,0,0.10116443745082612,0.030364437450826117,1,1,2
510,90_046383,1990,LOUISTRAUTH,0.17,0,0.11066524908869987,0.03096524908869988,1,1,2
511,90_046383,1990,H.MEYER,0.165,1,0.10741038882138516,0.027710388821385167,1,1,2
512,80_045765,1980,OAKFARMS,0.1047,1,0.1047,0.0329,0,0,3
513,80_045765,1980,BABCOCKDAIRY,0.1203,0,0.1203,0.0485,0,0,3
514,80_045765,1980,MEADOWGOLD,0.1093,0,0.1093,0.037499999999999985,0,0,3
515,81_045765,1981,OAKFARMS,0.1067,1,0.0968890254237288,0.01998902542372881,0,0,3
516,81_045765,1981,BABCOCKDAIRY,0.1152,0,0.10460745762711862,0.027707457627118626,0,0,3
517,81_045765,1981,MEADOWGOLD,0.1129,0,0.10251894067796608,0.02561894067796609,0,0,3
518,82_045765,1982,OAKFARMS,0.1067,1,0.09045019778481013,0.01445019778481012,0,0,4
519,82_045765,1982,BABCOCKDAIRY,0.10800000000000001,0,0.0915522151898734,0.015552215189873403,0,0,4
520,82_045765,1982,MEADOWGOLD,0.1075,0,0.09112836234177214,0.015128362341772143,0,0,4
521,82_045765,1982,SMITH,0.1099,0,0.0931628560126582,0.017162856012658212,0,0,4
522,83_045765,1983,MEADOWGOLD,0.1171,1,0.09485741825741828,0.01845741825741827,0,0,2
523,83_045765,1983,REITER,0.11900000000000001,0,0.0963965223965224,0.0199965223965224,0,0,2
524,84_045765,1984,MEADOWGOLD,0.11900000000000001,1,0.093071897810219,0.01897189781021899,0,0,2
525,84_045765,1984,HEFNERDAIRY,0.121,0,0.09463613138686132,0.02053613138686132,0,0,2
526,85_045765,1985,MEADOWGOLD,0.1225,1,0.09256611424541608,0.021766114245416062,0,0,1
527,86_045765,1986,MEADOWGOLD,0.11900000000000001,1,0.08790658393657359,0.017906583936573586,0,0,1
528,87_045765,1987,MEADOWGOLD,0.1226,1,0.08843211040053854,0.018332110400538545,0,0,2
529,87_045765,1987,HEFNERDAIRY,0.124,0,0.08944193874116459,0.01934193874116459,0,0,2
530,88_045765,1988,MEADOWGOLD,0.1275,1,0.08952572083879423,0.022925720838794225,0,0,2
531,88_045765,1988,HEFNERDAIRY,0.128,0,0.08987680209698558,0.023276802096985568,0,0,2
532,89_045765,1989,MEADOWGOLD,0.147,0,0.0991411487018096,0.028341148701809593,0,0,3
533,89_045765,1989,ARPSDAIRY,0.151,0,0.10183886703383163,0.03103886703383163,0,0,3
534,89_045765,1989,HEFNERDAIRY,0.136,1,0.09172242328874902,0.02092242328874902,0,0,3
535,90_045765,1990,HEFNERDAIRY,0.157,1,0.10220261239368164,0.022502612393681648,0,0,2
536,90_045765,1990,ARPSDAIRY,0.16699999999999998,0,0.10871233292831103,0.02901233292831105,0,0,2
